Frame,GridMask...,img_backbone...,img_neck...,pts_bbox_head.get_bev_features,pts_bbox_head.get_detections...,UniADTrack.simple_test_track,PansegformerHead.forward_test,MotionHead.forward_test,OccHead.forward_test,PlanningHeadSingleMode.forward_test,velo_update...
232,9359.0,19346.0,8951.0,18349.0,8138.0,101207.0,17678.0,19562.0,8351.0,18844.0,8145.0
233,8507.0,18769.0,8829.0,18108.0,18868.0,99988.0,27784.0,7803.0,19553.0,9522.0,8084.0
234,9438.0,9195.0,10206.0,19076.0,8890.0,101887.0,17976.0,19421.0,8261.0,9313.0,7912.0
235,7692.0,29540.0,9228.0,27399.0,9900.0,111369.0,18014.0,9317.0,19016.0,18495.0,8571.0
236,8799.0,18446.0,8557.0,18345.0,9157.0,81587.0,18847.0,18018.0,19586.0,9384.0,
237,8773.0,18511.0,8529.0,17446.0,18529.0,98439.0,17905.0,18482.0,9081.0,8285.0,8825.0
238,8074.0,18421.0,8084.0,18985.0,8712.0,99780.0,17285.0,18033.0,19065.0,9182.0,8785.0
239,9221.0,19416.0,8158.0,17223.0,8906.0,99601.0,19286.0,19021.0,9278.0,17781.0,7866.0
240,8480.0,18024.0,8400.0,18620.0,7375.0,98061.0,27720.0,8988.0,18042.0,9571.0,8695.0
241,8944.0,18333.0,8305.0,17983.0,18273.0,118663.0,27942.0,19103.0,18390.0,7666.0,7874.0
242,9045.0,19186.0,8389.0,17803.0,8706.0,98728.0,27724.0,29369.0,9347.0,18619.0,7630.0
243,8418.0,27021.0,8651.0,19161.0,18353.0,120315.0,28925.0,19361.0,19177.0,8438.0,8995.0
244,7350.0,28326.0,8243.0,19163.0,7989.0,107807.0,29562.0,17860.0,9213.0,8995.0,8332.0
245,8934.0,8559.0,8403.0,19301.0,18663.0,101026.0,19158.0,19154.0,8384.0,17972.0,9750.0
246,9287.0,8836.0,9041.0,18424.0,19072.0,101930.0,19384.0,19906.0,17971.0,9199.0,7682.0
247,9071.0,9072.0,7964.0,17716.0,17757.0,89078.0,19320.0,19400.0,18741.0,9227.0,7678.0
248,8890.0,18559.0,7637.0,17965.0,18054.0,108160.0,18203.0,18340.0,8351.0,19204.0,7819.0
249,8389.0,17757.0,9539.0,29077.0,9080.0,110703.0,38920.0,17924.0,19939.0,8686.0,8691.0
250,8499.0,18707.0,9282.0,18997.0,9118.0,101306.0,18062.0,18091.0,19062.0,8791.0,8842.0
251,8911.0,18886.0,8273.0,9562.0,18323.0,101203.0,9587.0,18872.0,19397.0,8232.0,8444.0
252,9003.0,8263.0,9418.0,18720.0,18767.0,111693.0,18939.0,19037.0,18241.0,8389.0,18252.0
253,9130.0,18985.0,8777.0,8035.0,18198.0,89952.0,28819.0,18720.0,9026.0,18811.0,7518.0
254,9057.0,18855.0,8385.0,17796.0,7779.0,99695.0,19150.0,19378.0,17954.0,8753.0,9261.0
255,9170.0,19269.0,8229.0,17304.0,9397.0,99172.0,17261.0,27815.0,9340.0,19603.0,7996.0
256,18071.0,9803.0,9267.0,28150.0,17657.0,120615.0,19275.0,18244.0,8703.0,9701.0,8606.0
257,9208.0,18610.0,9226.0,18578.0,9148.0,112087.0,19258.0,19558.0,18454.0,8970.0,9846.0
258,7354.0,19173.0,18859.0,18482.0,8772.0,120090.0,19277.0,19498.0,18410.0,7993.0,8261.0
259,9245.0,8938.0,9188.0,19254.0,19956.0,103433.0,17910.0,19211.0,7534.0,18519.0,8990.0
260,9314.0,18420.0,9250.0,18778.0,18638.0,101058.0,27253.0,18157.0,8240.0,8544.0,7579.0
261,8832.0,18777.0,8720.0,18472.0,8664.0,99948.0,18187.0,18373.0,19583.0,8013.0,8729.0
262,9080.0,19088.0,7828.0,18668.0,19270.0,100793.0,17426.0,18897.0,8911.0,17713.0,7632.0
263,7600.0,19635.0,8621.0,10202.0,18994.0,110377.0,18968.0,18542.0,18559.0,9325.0,8285.0
264,8280.0,17753.0,8974.0,18336.0,8853.0,119024.0,19503.0,19281.0,8741.0,8780.0,8757.0
265,9258.0,19058.0,9270.0,28262.0,9462.0,112053.0,18419.0,17300.0,18268.0,9087.0,7878.0
266,8521.0,8732.0,9681.0,18440.0,19165.0,103048.0,18502.0,8110.0,18787.0,9209.0,8788.0
267,9289.0,18727.0,7509.0,18383.0,9512.0,99760.0,18688.0,19204.0,8502.0,19176.0,7903.0
268,8854.0,18477.0,9348.0,8870.0,18420.0,101179.0,18931.0,19614.0,9501.0,8727.0,9037.0
269,9267.0,8928.0,8531.0,17998.0,19330.0,101595.0,19761.0,18952.0,9293.0,9037.0,8231.0
270,9051.0,18904.0,8734.0,18104.0,19701.0,101684.0,29011.0,9106.0,18821.0,9420.0,7849.0
271,7644.0,17912.0,9365.0,18685.0,19036.0,100496.0,28182.0,18244.0,9936.0,18186.0,8719.0
272,9723.0,18994.0,9899.0,18657.0,8781.0,101394.0,30405.0,17653.0,19365.0,18861.0,8117.0
273,8427.0,28561.0,8699.0,8412.0,9640.0,117546.0,18951.0,17990.0,18946.0,18057.0,7120.0
274,7371.0,17561.0,8490.0,19706.0,18433.0,107720.0,18143.0,27981.0,9241.0,18855.0,8028.0
275,8945.0,18936.0,8334.0,27300.0,9199.0,110990.0,27644.0,18035.0,19485.0,17550.0,8947.0
276,7864.0,18833.0,8977.0,18624.0,8179.0,91611.0,19280.0,8209.0,29278.0,9761.0,
277,9651.0,9284.0,9404.0,18670.0,18444.0,100896.0,28116.0,18042.0,18611.0,67655.0,8454.0
278,8660.0,18202.0,8333.0,17140.0,19480.0,118390.0,18577.0,18039.0,7815.0,38364.0,17966.0
279,8997.0,18981.0,8389.0,19489.0,19491.0,101556.0,19511.0,8777.0,18368.0,47854.0,7486.0
280,8911.0,8736.0,9205.0,19078.0,18470.0,93412.0,28894.0,18909.0,18893.0,58459.0,9563.0
281,8656.0,17822.0,8551.0,18103.0,9364.0,100148.0,18060.0,7829.0,18878.0,67044.0,8948.0
282,7535.0,19156.0,7972.0,17362.0,8525.0,87710.0,28904.0,8796.0,18533.0,88854.0,8290.0
283,8539.0,18326.0,9267.0,9146.0,19058.0,90850.0,28336.0,8934.0,17892.0,90660.0,8659.0
284,7306.0,19625.0,8737.0,17835.0,7783.0,97960.0,18041.0,9657.0,9976.0,95501.0,8242.0
285,8136.0,17601.0,8754.0,8531.0,18742.0,87949.0,28673.0,18651.0,17495.0,97903.0,8108.0
286,8369.0,18138.0,8320.0,19101.0,8283.0,89472.0,27505.0,9115.0,19209.0,89056.0,8277.0
287,7438.0,18891.0,8326.0,17796.0,19211.0,107418.0,38388.0,18274.0,19199.0,128038.0,7693.0
288,8076.0,18507.0,7668.0,18464.0,18558.0,107370.0,28216.0,28415.0,19313.0,39489.0,8535.0
289,8454.0,19373.0,7964.0,18959.0,9289.0,109432.0,28623.0,18531.0,18294.0,77838.0,8496.0
290,7455.0,17247.0,9475.0,19342.0,18132.0,107339.0,18417.0,27989.0,18190.0,97732.0,7959.0
291,8681.0,8716.0,9049.0,18807.0,17575.0,90034.0,27929.0,17913.0,18319.0,78293.0,9044.0
292,8715.0,17934.0,9146.0,18339.0,9137.0,91899.0,19693.0,18795.0,17964.0,78022.0,9050.0
293,8494.0,18082.0,7821.0,19166.0,8883.0,90039.0,28437.0,9513.0,18686.0,76443.0,8584.0
294,8121.0,19094.0,7817.0,19025.0,18971.0,100157.0,28151.0,18259.0,8003.0,66297.0,8152.0
295,9474.0,8454.0,8176.0,16775.0,17022.0,97245.0,27527.0,8699.0,18573.0,75960.0,18063.0
296,8036.0,17021.0,8187.0,9099.0,18921.0,88806.0,19398.0,18078.0,9223.0,98014.0,8479.0
297,9119.0,18614.0,8957.0,8144.0,18342.0,90320.0,28445.0,18819.0,8889.0,89270.0,7575.0
298,8036.0,19474.0,8270.0,18746.0,8366.0,99062.0,27952.0,9556.0,17989.0,86867.0,8163.0
299,8424.0,17566.0,8350.0,9175.0,19494.0,91670.0,27735.0,19123.0,8435.0,68339.0,8881.0
300,8448.0,18769.0,8339.0,17945.0,9325.0,90942.0,17469.0,17896.0,8532.0,105551.0,8773.0
301,8592.0,18429.0,8926.0,8422.0,18948.0,101025.0,18748.0,18055.0,8121.0,97811.0,8961.0
302,9744.0,9437.0,9206.0,18674.0,19566.0,101346.0,29366.0,19559.0,9421.0,78209.0,8447.0
303,8003.0,19397.0,8735.0,18071.0,8215.0,98464.0,27615.0,18892.0,9112.0,106419.0,7949.0
304,7612.0,18136.0,9417.0,19392.0,9431.0,100314.0,19290.0,19095.0,8219.0,87623.0,8330.0
305,8473.0,19104.0,8794.0,18389.0,18137.0,101301.0,19122.0,9985.0,9284.0,89266.0,8961.0
306,8107.0,9236.0,9217.0,18902.0,19810.0,92839.0,17994.0,19387.0,8254.0,119399.0,8181.0
307,8291.0,8113.0,18883.0,9381.0,9107.0,90025.0,19280.0,19496.0,18204.0,88363.0,8680.0
308,9739.0,19148.0,8228.0,9319.0,18409.0,100749.0,18058.0,19674.0,9323.0,86642.0,9012.0
309,8830.0,8917.0,8363.0,18081.0,19654.0,90077.0,18605.0,18321.0,18452.0,88968.0,7372.0
310,9286.0,18360.0,8185.0,19519.0,17584.0,99243.0,17047.0,19074.0,9198.0,87553.0,7350.0
311,9043.0,18738.0,8878.0,17877.0,8548.0,90637.0,19316.0,18805.0,18447.0,116702.0,8167.0
312,8468.0,10127.0,9557.0,18620.0,8479.0,91579.0,29105.0,18686.0,18894.0,108942.0,8501.0
313,7730.0,18861.0,8713.0,17810.0,18862.0,117844.0,29361.0,18719.0,18854.0,97585.0,8277.0
314,8242.0,17894.0,9473.0,9008.0,18569.0,91233.0,18059.0,19456.0,18118.0,77493.0,8836.0
315,8829.0,28352.0,8125.0,17689.0,8746.0,99113.0,28820.0,18532.0,20330.0,139688.0,8209.0
316,8237.0,17983.0,9199.0,19166.0,9105.0,92979.0,19531.0,18171.0,19394.0,99527.0,
317,8184.0,17383.0,8513.0,17933.0,8485.0,97137.0,19039.0,9060.0,17405.0,96757.0,8691.0
318,9130.0,19380.0,8223.0,18590.0,9424.0,90850.0,28672.0,9433.0,18140.0,87396.0,8503.0
319,8687.0,18407.0,8698.0,17930.0,8672.0,100195.0,18342.0,18855.0,19294.0,49337.0,8887.0
320,9182.0,18975.0,9315.0,18728.0,8602.0,91060.0,28114.0,19315.0,9410.0,46659.0,8246.0
321,8332.0,18298.0,9465.0,8148.0,18954.0,101695.0,28932.0,28527.0,9401.0,47653.0,8848.0
322,7650.0,18833.0,8033.0,19497.0,8489.0,99402.0,18417.0,18383.0,8344.0,47596.0,7970.0
323,9801.0,9619.0,8942.0,18613.0,8155.0,91757.0,27775.0,19088.0,19045.0,48121.0,18448.0
324,9130.0,18803.0,8365.0,18197.0,8801.0,99678.0,18896.0,18555.0,8412.0,38035.0,7454.0
325,8514.0,17467.0,9499.0,19116.0,19329.0,110360.0,19002.0,19123.0,18389.0,47853.0,7433.0
326,9377.0,18720.0,7640.0,18435.0,17174.0,108138.0,19359.0,28026.0,18091.0,38152.0,8147.0
327,8177.0,8223.0,8516.0,19072.0,19178.0,111201.0,18484.0,28421.0,18202.0,19231.0,8725.0
328,7957.0,17530.0,9111.0,18208.0,9601.0,99137.0,38167.0,18698.0,18805.0,8647.0,8488.0
329,8103.0,8274.0,18151.0,19302.0,9938.0,101081.0,38306.0,8426.0,9969.0,8997.0,8775.0
330,8953.0,18228.0,7923.0,9479.0,17939.0,90047.0,27316.0,9585.0,19293.0,8295.0,8848.0
331,9087.0,18331.0,8348.0,27684.0,9406.0,109809.0,28195.0,7996.0,19126.0,18412.0,8050.0
332,9440.0,18811.0,8935.0,18461.0,18286.0,131123.0,27769.0,19027.0,19264.0,19204.0,9156.0
333,8514.0,18697.0,9003.0,18603.0,9355.0,100946.0,17394.0,8853.0,16625.0,6716.0,9340.0
334,9323.0,18715.0,8257.0,18839.0,8969.0,100627.0,19257.0,18478.0,9129.0,8616.0,7817.0
335,8981.0,19344.0,9164.0,8484.0,19186.0,91958.0,18334.0,18000.0,19340.0,19331.0,9052.0
336,7642.0,17607.0,7563.0,18596.0,18717.0,117019.0,28078.0,19486.0,9096.0,28137.0,8510.0
337,7220.0,18879.0,9341.0,8827.0,18261.0,100267.0,19523.0,19090.0,18422.0,19108.0,8296.0
338,8741.0,28347.0,9329.0,8506.0,17994.0,110293.0,18025.0,18223.0,8818.0,18805.0,8904.0
339,8701.0,17813.0,9050.0,18457.0,18135.0,100560.0,28454.0,17988.0,17508.0,18084.0,8882.0
340,9527.0,9290.0,8667.0,18483.0,9839.0,92169.0,18331.0,9393.0,17696.0,29518.0,7583.0
341,7703.0,18467.0,7896.0,27334.0,18496.0,107143.0,18685.0,19426.0,18621.0,17832.0,8138.0
342,8022.0,27828.0,7387.0,18570.0,18949.0,116988.0,28799.0,28277.0,17734.0,28515.0,8585.0
343,8333.0,18215.0,18968.0,18953.0,8272.0,110504.0,27709.0,18884.0,19100.0,18465.0,9064.0
344,8309.0,17518.0,8400.0,17819.0,19155.0,99857.0,29138.0,8627.0,18720.0,8219.0,8427.0
345,8228.0,27558.0,9212.0,18347.0,8251.0,116487.0,29783.0,18127.0,16933.0,9111.0,7458.0
346,9614.0,9056.0,7551.0,18672.0,18053.0,99279.0,19666.0,19170.0,8840.0,18907.0,18162.0
347,9254.0,8987.0,18407.0,9212.0,18719.0,90341.0,19136.0,19231.0,8065.0,28212.0,7554.0
348,9157.0,18929.0,9413.0,8457.0,18356.0,90527.0,28791.0,8434.0,9891.0,19602.0,7851.0
349,8763.0,8333.0,8767.0,18119.0,18544.0,90851.0,19177.0,8476.0,18723.0,18395.0,9022.0
350,8563.0,18303.0,9087.0,18698.0,18035.0,100984.0,17444.0,18922.0,9848.0,17529.0,9061.0
351,8662.0,18812.0,7739.0,18939.0,8921.0,91435.0,18300.0,17088.0,8079.0,16759.0,9193.0
352,9042.0,18654.0,8087.0,18532.0,9190.0,109135.0,18996.0,19342.0,18817.0,9351.0,7899.0
353,8072.0,17761.0,9122.0,18763.0,7973.0,97390.0,19490.0,18919.0,9210.0,9412.0,8157.0
354,8657.0,18037.0,9030.0,19037.0,9287.0,100223.0,18208.0,7941.0,19192.0,7954.0,8627.0
355,8736.0,18679.0,9252.0,8774.0,19112.0,89803.0,28542.0,9067.0,8381.0,18252.0,7289.0
356,7963.0,18082.0,8054.0,19063.0,7937.0,90439.0,18946.0,9142.0,18536.0,9068.0,
357,8085.0,17441.0,8625.0,18797.0,7886.0,96716.0,37199.0,19641.0,18730.0,18831.0,7695.0
358,7767.0,18401.0,8263.0,17419.0,18329.0,97456.0,18599.0,17982.0,18933.0,19387.0,8806.0
359,9006.0,18494.0,9150.0,18690.0,18089.0,99379.0,19299.0,9637.0,18174.0,7838.0,7350.0
360,7502.0,18463.0,8991.0,17984.0,8372.0,87240.0,18515.0,18743.0,9250.0,9110.0,7868.0
361,8892.0,18556.0,9392.0,18627.0,18908.0,101519.0,28293.0,18552.0,8748.0,17427.0,9020.0
362,7768.0,28835.0,9632.0,8635.0,18578.0,110868.0,19204.0,17275.0,8393.0,18832.0,8432.0
363,8654.0,28218.0,8055.0,18874.0,8184.0,98276.0,19340.0,18877.0,18868.0,8664.0,7019.0
364,8685.0,18107.0,8265.0,18088.0,18917.0,100449.0,18990.0,28027.0,18540.0,9353.0,8834.0
365,8177.0,19114.0,8790.0,18014.0,7604.0,108032.0,18044.0,17573.0,18323.0,18232.0,8636.0
366,8478.0,18350.0,7887.0,18914.0,19104.0,99553.0,27189.0,18642.0,18569.0,18912.0,8858.0
367,8684.0,8572.0,17881.0,9664.0,18542.0,102214.0,18860.0,27922.0,9189.0,18849.0,9253.0
368,8553.0,17940.0,7668.0,28289.0,9053.0,107851.0,28179.0,18145.0,18727.0,8549.0,7557.0
369,9329.0,18520.0,8627.0,18130.0,9568.0,111167.0,19406.0,27388.0,8983.0,18625.0,8576.0
370,8914.0,18523.0,8985.0,18359.0,17096.0,117608.0,28466.0,17960.0,7885.0,8634.0,6233.0
371,8727.0,18291.0,8502.0,17934.0,8106.0,98596.0,18713.0,9277.0,18331.0,9278.0,9013.0
372,8420.0,19316.0,8478.0,17822.0,9597.0,101570.0,17172.0,8423.0,19177.0,18916.0,8975.0
373,9350.0,28665.0,8796.0,18916.0,8679.0,101529.0,17783.0,18949.0,18775.0,8729.0,7696.0
374,7530.0,18991.0,9360.0,19029.0,8654.0,90786.0,18827.0,19353.0,19333.0,8629.0,8214.0
375,8345.0,17978.0,9010.0,18499.0,8859.0,99083.0,18367.0,19393.0,9040.0,17099.0,7702.0
376,7864.0,17114.0,9247.0,8628.0,18922.0,88623.0,19200.0,18109.0,9045.0,9073.0,8195.0
377,8828.0,19206.0,7990.0,9295.0,18304.0,90137.0,19310.0,19534.0,9221.0,18260.0,8288.0
378,9155.0,8484.0,8785.0,18832.0,8676.0,100285.0,29879.0,19333.0,9214.0,19017.0,9916.0
379,8946.0,8888.0,9251.0,18465.0,18899.0,92233.0,19081.0,18188.0,18627.0,8403.0,7851.0
380,19114.0,8460.0,8582.0,18224.0,9437.0,89960.0,9765.0,19439.0,18793.0,9837.0,8104.0
381,9250.0,18620.0,8973.0,18587.0,9078.0,90410.0,27528.0,19034.0,9082.0,9025.0,7731.0
382,8416.0,16914.0,8018.0,7725.0,9732.0,97390.0,18827.0,9652.0,18361.0,9337.0,8761.0
383,8026.0,18217.0,8468.0,17838.0,8745.0,107139.0,18712.0,18220.0,7527.0,8905.0,8362.0
384,8696.0,8561.0,9213.0,18542.0,19073.0,102416.0,9319.0,18807.0,18613.0,9552.0,8975.0
385,8348.0,17769.0,8506.0,18013.0,7935.0,88204.0,18482.0,18391.0,18557.0,7730.0,8570.0
386,9435.0,18573.0,9704.0,18551.0,10141.0,93001.0,28889.0,9082.0,18216.0,8357.0,7683.0
387,9161.0,18698.0,8692.0,18193.0,8582.0,98472.0,19413.0,19041.0,18284.0,9438.0,7704.0
388,8067.0,18812.0,9417.0,9078.0,18426.0,90322.0,18596.0,18037.0,18660.0,8191.0,8742.0
389,7142.0,8765.0,8661.0,18196.0,18428.0,88625.0,18771.0,17897.0,9198.0,19069.0,8381.0
390,8692.0,18200.0,9396.0,18870.0,18394.0,111233.0,18297.0,17791.0,18251.0,9010.0,8800.0
391,8463.0,28819.0,8884.0,17784.0,8332.0,98792.0,18900.0,18821.0,18444.0,8236.0,8526.0
392,8003.0,17487.0,9259.0,9434.0,18562.0,99292.0,28510.0,17628.0,17756.0,9288.0,8287.0
393,9353.0,18615.0,9296.0,19003.0,8998.0,101787.0,28191.0,19198.0,18496.0,9324.0,7822.0
394,8293.0,17854.0,8704.0,18633.0,17506.0,117470.0,18767.0,19334.0,18416.0,19378.0,9779.0
395,8410.0,18274.0,8904.0,18170.0,8309.0,99199.0,28288.0,17898.0,28437.0,9606.0,8842.0
396,7409.0,18240.0,9208.0,18054.0,17792.0,89772.0,28291.0,18139.0,18852.0,8888.0,
397,8344.0,17941.0,8242.0,17511.0,18974.0,98914.0,18172.0,19383.0,18098.0,18690.0,9036.0
398,7973.0,17746.0,8890.0,18889.0,17479.0,105678.0,18154.0,18443.0,18997.0,27826.0,7315.0
399,8652.0,17674.0,9283.0,9068.0,18845.0,91869.0,18706.0,19144.0,18348.0,18531.0,9584.0
400,8833.0,18211.0,9538.0,18593.0,17400.0,100549.0,18764.0,8226.0,18382.0,18845.0,9241.0
401,9142.0,18658.0,8172.0,19414.0,19363.0,101151.0,18959.0,8154.0,19032.0,18854.0,8223.0
402,8842.0,8358.0,8704.0,18240.0,18112.0,89655.0,28757.0,9720.0,18898.0,17849.0,9097.0
403,8904.0,7821.0,8858.0,18956.0,8035.0,88295.0,18135.0,28258.0,18643.0,17895.0,8981.0
404,9408.0,8865.0,8369.0,17607.0,8086.0,97914.0,9388.0,19237.0,19507.0,18916.0,7722.0
405,8131.0,17786.0,8814.0,17669.0,19442.0,107939.0,18929.0,28919.0,19436.0,29154.0,8533.0
406,7277.0,17925.0,9328.0,18135.0,19072.0,99101.0,27759.0,8800.0,18203.0,27623.0,8318.0
407,8859.0,18298.0,8680.0,18231.0,9358.0,100781.0,16481.0,18203.0,8176.0,48295.0,8750.0
408,8483.0,18041.0,9133.0,18441.0,8111.0,89779.0,19085.0,18331.0,19049.0,18808.0,8854.0
409,9112.0,18604.0,7963.0,18896.0,17600.0,118565.0,18395.0,18770.0,17117.0,29093.0,7927.0
410,8969.0,18095.0,8568.0,17565.0,18850.0,109246.0,17080.0,19130.0,18523.0,18324.0,7923.0
411,8524.0,17254.0,9109.0,8829.0,29107.0,100394.0,28437.0,8400.0,18278.0,18712.0,8376.0
412,8819.0,17982.0,8502.0,19229.0,18641.0,100199.0,17631.0,9437.0,19134.0,18732.0,8160.0
413,8974.0,18423.0,7599.0,18948.0,19179.0,97956.0,18515.0,7430.0,18980.0,9216.0,7274.0
414,8431.0,7443.0,8789.0,18031.0,19311.0,89604.0,19472.0,19920.0,19236.0,8533.0,8481.0
415,9476.0,18891.0,17235.0,8633.0,9218.0,105970.0,17910.0,18170.0,9405.0,18870.0,7911.0
416,8023.0,17858.0,7954.0,19315.0,18694.0,109406.0,27208.0,18092.0,17885.0,8738.0,8601.0
417,7887.0,17277.0,8229.0,9338.0,18476.0,96173.0,18194.0,17622.0,17517.0,8455.0,8206.0
418,9209.0,18261.0,9532.0,18705.0,8877.0,102109.0,18733.0,18323.0,9249.0,9341.0,9203.0
419,8577.0,18107.0,9065.0,28657.0,8547.0,108964.0,18381.0,19388.0,9218.0,9372.0,8892.0
420,8961.0,18302.0,7025.0,18593.0,17232.0,96829.0,18500.0,19371.0,8416.0,19232.0,8277.0
421,8578.0,17915.0,8106.0,17751.0,18928.0,97528.0,18929.0,18511.0,9368.0,9277.0,7860.0
422,8334.0,8184.0,8608.0,17629.0,18311.0,88002.0,19218.0,19364.0,18482.0,9833.0,8721.0
423,8566.0,18474.0,8278.0,7665.0,19250.0,90482.0,17793.0,17704.0,18482.0,7821.0,9186.0
424,7789.0,19221.0,8183.0,18374.0,18349.0,99162.0,17163.0,18026.0,18212.0,8717.0,8258.0
425,8782.0,18270.0,8495.0,17183.0,9259.0,87002.0,18747.0,18440.0,8470.0,8219.0,7467.0
426,9133.0,18922.0,9230.0,19275.0,18873.0,100020.0,28730.0,18857.0,9112.0,8705.0,7157.0
427,8550.0,17162.0,9135.0,17874.0,18219.0,108484.0,18323.0,18855.0,18359.0,9382.0,8771.0
428,7829.0,18831.0,9245.0,18240.0,17575.0,107010.0,18785.0,18688.0,18746.0,8371.0,8450.0
429,8511.0,18001.0,8118.0,17833.0,8229.0,86686.0,18570.0,18452.0,6988.0,18263.0,8832.0
430,8865.0,18665.0,8987.0,18181.0,8562.0,98578.0,18919.0,18253.0,17612.0,18114.0,7927.0
431,8523.0,17925.0,8366.0,17989.0,18730.0,107143.0,27884.0,18750.0,8605.0,17808.0,7251.0
432,8134.0,18342.0,8920.0,19354.0,17496.0,106199.0,28572.0,17524.0,18282.0,8415.0,7080.0
433,8292.0,8478.0,9675.0,9003.0,18198.0,88851.0,28468.0,19668.0,19391.0,9223.0,8557.0
434,8048.0,26289.0,8141.0,18484.0,18608.0,117274.0,17857.0,18817.0,19040.0,18410.0,8793.0
435,8604.0,8639.0,7750.0,18611.0,16852.0,107753.0,18271.0,19357.0,17897.0,8887.0,17965.0
436,8105.0,16831.0,8562.0,18395.0,19250.0,98950.0,18489.0,18208.0,9202.0,37051.0,
437,8588.0,18323.0,8455.0,19263.0,19191.0,101585.0,18692.0,17929.0,8400.0,18821.0,9119.0
438,8607.0,18117.0,8668.0,17932.0,18755.0,108657.0,27575.0,18194.0,18681.0,9099.0,17671.0
439,8428.0,18063.0,7468.0,18865.0,18673.0,107727.0,18881.0,18621.0,9654.0,8841.0,8730.0
440,8539.0,18157.0,8375.0,17517.0,18925.0,107852.0,18134.0,18497.0,18001.0,19253.0,7966.0
441,8438.0,18280.0,8365.0,19315.0,9292.0,91020.0,28835.0,8810.0,18003.0,18720.0,8639.0
442,7941.0,17150.0,8588.0,17483.0,9097.0,86397.0,27487.0,8586.0,19063.0,9555.0,8158.0
443,8417.0,8070.0,9003.0,18361.0,18672.0,89728.0,18131.0,7175.0,19836.0,19334.0,8440.0
444,7719.0,17664.0,9093.0,28168.0,8439.0,107891.0,28709.0,8716.0,29073.0,8886.0,8471.0
445,8808.0,18441.0,7943.0,19004.0,17747.0,100087.0,19397.0,9453.0,17691.0,8219.0,8986.0
446,8789.0,18332.0,8743.0,8297.0,19043.0,90409.0,28367.0,8033.0,18171.0,9291.0,8784.0
447,8009.0,19274.0,8506.0,18136.0,7366.0,86873.0,18842.0,17301.0,18480.0,18892.0,8294.0
448,7807.0,7609.0,8185.0,18355.0,18400.0,97078.0,28114.0,18819.0,17988.0,17942.0,8301.0
449,8646.0,19248.0,8478.0,18029.0,18305.0,109040.0,27134.0,8696.0,18173.0,17592.0,9033.0
450,9515.0,9446.0,8199.0,19032.0,18609.0,99081.0,18369.0,18518.0,9141.0,28839.0,8183.0
451,8466.0,17780.0,7404.0,18919.0,17686.0,106769.0,19413.0,9155.0,18229.0,48946.0,8061.0
452,7646.0,18429.0,9434.0,18415.0,17248.0,108181.0,18465.0,19064.0,9116.0,29106.0,8074.0
453,8556.0,17937.0,8422.0,17480.0,8154.0,98349.0,19016.0,9078.0,19374.0,8923.0,8952.0
454,8552.0,18144.0,9230.0,18405.0,8049.0,90062.0,19468.0,18840.0,18936.0,18245.0,9071.0
455,7952.0,9171.0,9184.0,18687.0,18330.0,99339.0,17913.0,8885.0,18417.0,28639.0,8061.0
456,8179.0,17571.0,9130.0,18655.0,18845.0,100251.0,27432.0,9392.0,18663.0,18786.0,8740.0
457,8199.0,18165.0,8123.0,19067.0,9149.0,99625.0,17919.0,19425.0,8744.0,58390.0,8453.0
458,8418.0,19173.0,8502.0,17899.0,18798.0,99238.0,19001.0,8544.0,18432.0,58595.0,7568.0
459,9178.0,18815.0,9014.0,18671.0,8412.0,91116.0,19210.0,9118.0,19235.0,75383.0,7949.0
460,8123.0,17043.0,7999.0,18837.0,9154.0,98706.0,18439.0,19271.0,18785.0,77908.0,8519.0
461,8202.0,18768.0,9147.0,18466.0,8027.0,99053.0,28342.0,18410.0,9304.0,76362.0,8308.0
462,8323.0,17704.0,7168.0,17543.0,18483.0,107440.0,28410.0,18405.0,18523.0,96647.0,9045.0
463,8537.0,8025.0,8564.0,18108.0,17078.0,96307.0,18461.0,18054.0,19010.0,106938.0,8796.0
464,8128.0,17889.0,8250.0,27007.0,8746.0,117246.0,17784.0,18462.0,17584.0,107696.0,8673.0
465,9068.0,18623.0,8791.0,18431.0,8489.0,99751.0,29277.0,19127.0,18699.0,144858.0,7684.0
466,8308.0,17925.0,8157.0,28531.0,18879.0,117880.0,27235.0,19111.0,8875.0,105879.0,8287.0
467,9370.0,8664.0,7981.0,18964.0,18818.0,98970.0,27111.0,18480.0,17668.0,96712.0,17277.0
468,8815.0,18377.0,8189.0,18981.0,18748.0,108388.0,17508.0,17487.0,18025.0,96175.0,7576.0
469,9160.0,18862.0,8531.0,17927.0,8661.0,90213.0,28833.0,9204.0,18678.0,134536.0,8096.0
470,7956.0,19202.0,9091.0,18693.0,8156.0,99239.0,17815.0,9059.0,18718.0,66470.0,7850.0
471,9320.0,18471.0,9306.0,19057.0,9498.0,102224.0,19160.0,17128.0,9168.0,85235.0,8032.0
472,9528.0,19077.0,9069.0,18701.0,9215.0,103252.0,18422.0,18813.0,9093.0,67027.0,7973.0
473,8032.0,19037.0,9220.0,18654.0,9411.0,90480.0,18592.0,28028.0,8390.0,57502.0,8212.0
474,7521.0,18989.0,9535.0,18539.0,18597.0,100703.0,18257.0,19935.0,8642.0,68897.0,8506.0
